City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
457,Tiarei,PF,-17.5333,-149.3333,84.22,77,100,20.54,light rain
458,Demyanovo,RU,60.3511,47.0842,31.32,92,100,12.44,light snow
459,Goderich,CA,43.7501,-81.7165,39.52,75,100,19.57,overcast clouds
460,Mtwango,TZ,-9.0167,34.8,58.82,92,70,8.77,broken clouds
461,Kenai,US,60.5544,-151.2583,26.02,88,90,0.0,light snow
462,Paros,GR,37.0833,25.15,57.63,53,9,15.79,clear sky
463,Port Hedland,AU,-20.3167,118.5667,107.65,8,0,14.97,clear sky
464,Komatipoort,ZA,-25.4332,31.9548,69.04,93,7,5.64,clear sky
465,Jaguaquara,BR,-13.5306,-39.9708,67.3,97,100,4.23,overcast clouds
466,Kajaani,FI,64.2273,27.7285,15.85,79,90,9.22,light snow
467,Barkhan,PK,29.8977,69.5256,48.25,41,0,1.72,clear sky
468,San Quintin,MX,30.4833,-115.95,60.57,85,0,5.77,clear sky
469,Salinas,US,36.6777,-121.6555,66.96,63,1,4.61,clear sky
470,Massaguet,TD,12.4755,15.4365,75.24,21,35,13.91,scattered clouds
471,Syracuse,IT,37.0881,15.2792,47.79,62,0,12.84,clear sky
472,Kloulklubed,PW,7.0419,134.2556,85.15,76,94,18.79,light rain
473,Havre-Saint-Pierre,CA,50.2334,-63.5986,28.4,74,90,18.41,overcast clouds
474,Itarema,BR,-2.9248,-39.9167,80.11,77,63,13.27,broken clouds
475,Teguldet,RU,57.3064,88.1667,15.82,93,100,6.98,overcast clouds
476,Alice Springs,AU,-23.7,133.8833,94.55,13,0,10.36,clear sky
477,Paamiut,GL,61.994,-49.6678,36.27,92,100,9.6,heavy intensity rain
478,Chipinge,ZW,-20.1883,32.6236,63.19,52,0,4.21,clear sky
479,Tual,ID,-5.6667,132.75,84.31,71,100,6.53,overcast clouds
480,Ulladulla,AU,-35.35,150.4667,82.76,74,77,11.83,broken clouds
481,Saint-Leu,RE,-21.15,55.2833,76.06,76,44,8.03,scattered clouds
482,Clonakilty,IE,51.6231,-8.8706,45.61,77,45,25.19,scattered clouds
483,Qarchak,IR,35.4394,51.5689,52.47,47,100,1.59,overcast clouds
484,Hami,CN,42.8,93.45,24.21,63,0,3.91,clear sky
485,Morondava,MG,-20.2833,44.2833,73.6,87,6,5.26,clear sky
486,Yar-Sale,RU,66.8333,70.8333,-4.05,99,100,8.5,overcast clouds
487,Tuatapere,NZ,-46.1333,167.6833,66.81,53,7,7.52,clear sky
488,Corumba,BR,-19.0092,-57.6533,75.51,72,38,0.76,scattered clouds
489,Tshikapa,CD,-6.4167,20.8,65.97,97,100,1.23,overcast clouds
490,Gracac,HR,44.3006,15.8547,28.15,80,97,5.99,overcast clouds
491,Zalantun,CN,48.0,122.7167,12.63,67,6,7.29,clear sky
492,Huilong,CN,31.8111,121.655,45.99,61,14,17.58,few clouds
493,Krasnoselkup,RU,65.7,82.4667,-29.61,100,18,1.12,few clouds
494,Yangambi,CD,0.8102,24.4336,67.3,99,100,0.67,moderate rain
495,Phalodi,IN,27.1333,72.3667,67.15,29,100,7.34,overcast clouds
496,Calvinia,ZA,-31.4707,19.776,55.78,53,5,2.71,clear sky
497,Port Macquarie,AU,-31.4333,152.9167,69.76,94,90,8.05,overcast clouds
498,Namtsy,RU,62.7161,129.6658,-11.9,98,100,5.66,overcast clouds
499,Zboriv,UA,49.6648,25.141,32.63,97,100,18.9,snow
500,Winnemucca,US,40.973,-117.7357,37.45,60,1,3.44,clear sky
501,Fiumicino,IT,41.7675,12.2291,49.55,81,40,9.22,scattered clouds
502,Kahului,US,20.8947,-156.47,84.22,67,20,11.5,light rain
503,Surt,LY,31.2089,16.5887,61.05,60,3,11.34,clear sky
504,Saint-Georges,GD,12.0564,-61.7485,79.61,86,100,19.95,overcast clouds
505,Atambua,ID,-9.1061,124.8925,86.13,58,100,2.86,overcast clouds
506,Santa Cruz,BO,-17.8,-63.1667,69.26,83,34,8.05,scattered clouds
507,Wangkui,CN,46.8333,126.5,6.76,81,5,10.87,clear sky
508,Rocha,UY,-34.4833,-54.3333,61.65,88,100,7.09,overcast clouds
509,Banda Aceh,ID,5.5577,95.3222,81.48,74,63,12.46,broken clouds
510,Oak Ridge,US,36.0104,-84.2696,50.02,73,1,0.0,clear sky
511,Lorengau,PG,-2.0226,147.2712,85.87,64,13,6.6,few clouds
512,Ingham,US,42.6,-84.3833,35.22,83,1,5.75,clear sky
513,La Ronge,CA,55.1001,-105.2842,25.05,80,75,4.61,light snow
514,Fort Payne,US,34.4442,-85.7197,53.24,79,1,0.0,clear sky
515,Huarmey,PE,-10.0681,-78.1522,66.33,84,65,7.96,broken clouds
516,Sisimiut,GL,66.9395,-53.6735,25.97,83,100,9.71,overcast clouds
517,Takhatgarh,IN,25.3333,73.0,67.86,47,100,2.84,overcast clouds
518,Tigre,AR,-34.426,-58.5796,67.24,72,20,10.36,few clouds
519,Malgrat De Mar,ES,41.6466,2.7414,50.95,94,0,5.01,clear sky
520,Torbay,CA,47.6666,-52.7314,40.57,86,40,25.32,scattered clouds
521,Asfi,MA,32.2994,-9.2372,58.33,77,99,11.5,overcast clouds
522,Quatre Cocos,MU,-20.2078,57.7625,77.11,73,21,10.51,few clouds
523,Peniche,PT,39.3558,-9.3811,52.61,67,0,1.32,clear sky
524,Changji,CN,44.0167,87.3167,14.79,79,2,2.24,clear sky
525,Novikovo,RU,51.1537,37.8879,28.6,76,60,8.93,broken clouds
526,Toora-Khem,RU,52.4675,96.11,-2.72,99,56,0.07,broken clouds
527,Meridian,US,43.6121,-116.3915,45.45,87,1,1.01,clear sky
528,Kundiawa,PG,-6.0167,144.9667,75.07,74,78,0.65,broken clouds
529,Dezful,IR,32.3811,48.4058,66.31,42,100,5.21,overcast clouds
530,Zeewolde,NL,52.3333,5.4833,52.09,95,100,10.0,overcast clouds
531,Lufilufi,WS,-13.8745,-171.5986,91.18,75,27,9.8,scattered clouds
532,Northam,GB,51.0333,-4.2167,51.39,87,66,27.67,light rain
533,Rawson,AR,-43.3002,-65.1023,69.49,41,9,26.8,clear sky
534,Umm Bab,QA,25.2142,50.8072,62.28,68,0,5.28,clear sky
535,Tekirdag,TR,40.978,27.5085,33.15,67,45,7.07,scattered clouds
536,Oranjemund,NA,-28.55,16.4333,60.28,95,11,7.92,few clouds
537,Cochrane,CA,51.1834,-114.4687,50.27,49,75,5.75,broken clouds
538,San Jose,US,37.3394,-121.895,66.6,61,20,0.0,few clouds
539,Fairmont,US,39.4851,-80.1426,48.78,92,24,6.17,few clouds
540,Jalu,LY,29.0331,21.5482,55.99,68,9,6.91,clear sky
541,Haines Junction,CA,60.7522,-137.5108,-5.85,84,100,0.0,overcast clouds
542,Dapaong,TG,10.8639,0.205,76.24,20,25,4.61,scattered clouds
543,Newton,US,42.337,-71.2092,37.18,71,90,3.0,overcast clouds
544,Verkhoshizhemye,RU,58.011,49.1038,31.12,82,100,16.78,overcast clouds
545,Kemijarvi,FI,66.7131,27.4306,14.76,94,100,10.74,snow
546,Saint-Pierre,RE,-21.3393,55.4781,76.68,76,90,12.66,overcast clouds
547,Hilpoltstein,DE,49.19,11.1886,40.32,99,100,12.73,overcast clouds
548,Chabahar,IR,25.2919,60.643,73.2,52,1,3.31,clear sky
549,Aykhal,RU,66.0,111.5,-13.79,98,100,4.43,overcast clouds
550,Bouza,NE,14.4229,6.0428,71.64,21,77,12.28,broken clouds
551,Houston,US,29.7633,-95.3633,63.41,81,20,4.0,few clouds
552,Sassandra,CI,4.95,-6.0833,76.78,89,100,1.41,moderate rain
553,Ornskoldsvik,SE,63.2909,18.7153,7.75,92,100,6.91,overcast clouds
554,Agirish,RU,61.9247,63.0231,32.88,98,100,9.37,light snow
555,Ugoofaaru,MV,5.6667,73.0,81.55,78,20,7.76,few clouds
556,Pelym,RU,61.0108,61.9978,22.46,98,100,3.33,overcast clouds
557,Mareeba,AU,-17.0,145.4333,89.47,61,27,3.04,scattered clouds
558,Ballina,AU,-28.8667,153.5667,73.58,93,90,8.05,light rain
559,La Union,PE,-5.4,-80.75,68.65,76,24,13.18,few clouds
560,Orsha,BY,54.5153,30.4053,23.52,91,100,12.19,overcast clouds
561,Ransang,PH,8.9603,117.5828,84.11,75,75,5.55,broken clouds
562,Talbahat,IN,25.05,78.4333,61.38,38,100,2.71,overcast clouds
563,Shenjiamen,CN,29.9576,122.298,47.62,65,26,20.09,scattered clouds
564,Tshela,CD,-4.9833,12.9333,73.78,99,100,0.09,overcast clouds
565,Dunedin,NZ,-45.8742,170.5036,53.49,91,100,14.23,overcast clouds
566,San Carlos De Bariloche,AR,-41.1456,-71.3082,56.95,51,0,16.11,clear sky
567,Disna,BY,55.568,28.1971,19.4,91,80,10.78,broken clouds
568,Saint-Francois,FR,46.4154,3.9054,43.68,74,90,10.36,overcast clouds
569,Blonay,CH,46.4678,6.8962,40.73,90,42,4.92,scattered clouds
570,Chitungwiza,ZW,-18.0127,31.0756,63.28,45,0,6.24,clear sky
571,Juneau,US,58.3019,-134.4197,34.84,96,90,6.91,snow
572,Nome,US,64.5011,-165.4064,-14.73,64,1,3.44,clear sky
573,Lasa,IT,46.6166,10.7002,39.94,90,49,5.53,scattered clouds
574,Astoria,US,46.1879,-123.8313,54.97,95,90,5.01,overcast clouds
575,Ambalavao,MG,-21.8333,46.9333,66.49,90,64,1.41,broken clouds
576,Chicama,PE,-7.8447,-79.1469,66.92,80,100,6.31,overcast clouds
577,Gorontalo,ID,0.5412,123.0595,81.09,85,100,0.89,overcast clouds
578,Beecher,US,43.09,-83.6944,34.86,86,1,4.0,clear sky
579,Asmara,ER,15.3333,38.9333,49.6,86,4,3.65,clear sky
580,Hirara,JP,24.8,125.2833,67.86,52,75,18.41,broken clouds
581,Inhambane,MZ,-23.865,35.3833,72.14,89,12,8.25,few clouds
582,Camana,PE,-16.6228,-72.7111,66.69,79,91,6.78,overcast clouds
583,Linkou,CN,45.3,130.2833,12.74,73,83,13.69,broken clouds
584,Dongsheng,CN,39.8161,109.9776,22.55,31,6,7.63,clear sky
585,Panorama,GR,40.5878,23.0315,39.42,56,20,1.01,few clouds
586,Jutai,BR,-5.1833,-68.9,72.09,98,69,1.7,broken clouds
587,Opuwo,NA,-18.0607,13.84,69.96,23,75,4.09,broken clouds
588,Alihe,CN,50.5667,123.7167,8.76,68,12,3.04,few clouds
589,Toamasina,MG,-18.1667,49.3833,68.0,100,20,0.0,few clouds
590,Dickson,US,36.077,-87.3878,51.53,72,20,0.0,few clouds
591,Cabra,ES,37.4725,-4.4421,43.9,87,3,1.83,clear sky
592,Camaqua,BR,-30.8511,-51.8122,62.78,91,0,4.12,clear sky
593,Erzin,TR,36.9559,36.2,63.32,76,83,19.86,broken clouds
594,Gogapur,IN,23.55,75.5167,64.24,41,100,5.37,overcast clouds
595,Stettler,CA,52.3168,-112.7186,40.75,75,100,11.5,overcast clouds
596,General Nakar,PH,14.7631,121.635,83.62,74,52,15.14,broken clouds
597,Dauphin,CA,51.1494,-100.0502,23.14,86,90,8.05,overcast clouds
598,Patrocinio,BR,-18.9439,-46.9925,65.95,88,100,1.77,overcast clouds
599,Cockburn Town,TC,21.4612,-71.1419,79.57,72,100,14.16,overcast clouds
600,Ketchikan,US,55.3422,-131.6461,43.27,81,90,0.0,moderate rain
601,Verkhneuralsk,RU,53.8769,59.2106,25.0,95,100,14.38,overcast clouds
602,Wagar,SD,16.1525,36.2032,72.75,68,0,7.63,clear sky
603,Kuandian,CN,40.7286,124.7847,20.97,69,11,12.53,few clouds
604,Shimoda,JP,34.6667,138.95,64.76,65,90,34.02,overcast clouds
605,Pampas,PE,-12.4,-74.9,51.33,89,98,2.37,overcast clouds
606,Forestville,US,38.8451,-76.875,45.41,66,1,0.0,clear sky
607,Ust-Omchug,RU,61.15,149.6333,-35.16,99,47,1.5,scattered clouds
608,Ponnani,IN,10.767,75.9252,74.52,82,91,12.91,overcast clouds
609,Manbij,SY,36.5281,37.9549,50.77,74,97,21.16,overcast clouds
610,Whitley Bay,GB,55.0397,-1.4471,46.31,91,90,1.01,light rain
611,Katobu,ID,-4.9408,122.5276,86.52,66,87,3.53,light rain
612,Cuervos,MX,32.6314,-114.8556,73.27,17,32,5.86,scattered clouds
613,Kiruna,SE,67.8557,20.2251,-4.88,84,90,0.0,overcast clouds
614,Anadyr,RU,64.75,177.4833,3.7,77,75,28.99,light snow
615,Kamenka,RU,51.3223,42.7678,33.75,85,100,3.65,light snow
616,Amambai,BR,-23.1042,-55.2258,65.26,63,1,3.8,clear sky
617,North Decatur,US,33.7904,-84.306,53.35,71,1,0.0,clear sky
618,Swidwin,PL,53.7746,15.7767,35.96,91,99,4.56,overcast clouds
619,Kushima,JP,31.4583,131.2333,55.44,55,8,16.28,clear sky
620,Birao,CF,10.2849,22.7882,72.5,30,44,4.14,scattered clouds
621,Port Lincoln,AU,-34.7333,135.8667,65.75,63,11,12.62,few clouds
622,Neustadt,DE,49.7117,12.0872,37.98,96,90,3.0,light rain
623,Sebezh,RU,56.2955,28.4654,19.76,92,99,8.99,overcast clouds
624,Takoradi,GH,4.8845,-1.7554,79.65,79,94,5.93,overcast clouds
625,Nemuro,JP,43.3236,145.575,54.03,84,100,41.45,moderate rain
626,Vanimo,PG,-2.6741,141.3028,77.72,90,100,6.26,overcast clouds
627,Moscow,RU,55.7522,37.6156,28.38,91,100,16.31,light snow
628,Konevo,RU,62.1215,39.3192,27.34,97,100,5.84,overcast clouds
629,Saint Anthony,US,45.0205,-93.218,39.7,56,75,1.99,broken clouds
630,Atherton,GB,53.5237,-2.4935,47.79,85,85,17.0,light rain
631,Durban,ZA,-29.8579,31.0292,69.93,83,60,3.0,broken clouds
632,Mackay,AU,-21.15,149.2,88.68,79,5,14.97,clear sky
633,Ballangen,NO,68.3428,16.8315,12.42,67,37,4.61,scattered clouds
634,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,18.19,68,75,4.47,broken clouds
635,Champerico,GT,14.3,-91.9167,80.04,74,0,3.22,clear sky
636,Lubbock,US,33.6001,-101.8338,54.37,44,1,1.99,clear sky
637,Nargana,PA,9.4428,-78.5906,77.45,89,100,6.8,overcast clouds
638,Teguise,ES,29.0605,-13.564,57.42,77,0,6.91,clear sky
639,Jacqueville,CI,5.2052,-4.4146,76.91,77,86,3.65,overcast clouds
640,Prado,BR,-17.3411,-39.2208,76.6,91,100,11.72,light rain
641,Monrovia,LR,6.3005,-10.7969,76.77,82,6,1.88,clear sky
642,Los Angeles,US,34.0522,-118.2437,79.57,61,1,0.0,haze
643,Riohacha,CO,11.5444,-72.9072,79.65,80,76,12.73,broken clouds
644,Encruzilhada Do Sul,BR,-30.5439,-52.5219,58.01,87,11,5.01,few clouds
645,Burnie,AU,-41.0667,145.9167,64.02,79,100,4.81,overcast clouds
646,Dicabisagan,PH,17.0818,122.4157,75.58,88,100,20.15,overcast clouds
647,Gat,IL,31.61,34.7642,66.07,100,100,10.11,overcast clouds
648,Zyryanka,RU,65.75,150.85,-12.95,99,100,4.03,overcast clouds
649,Mogadishu,SO,2.0371,45.3438,78.75,73,72,11.9,broken clouds
650,Mwene-Ditu,CD,-7.0,23.45,64.27,98,100,4.18,light rain
651,Oyama,JP,36.3,139.8,63.88,58,85,5.88,overcast clouds
652,Saquarema,BR,-22.92,-42.5103,77.02,94,100,2.3,light rain
653,Pirapo,PY,-26.85,-55.5333,62.71,75,0,1.28,clear sky
654,Miandrivazo,MG,-19.5167,45.4667,77.31,80,4,3.4,clear sky
655,Salaya,IN,22.3167,69.6,75.52,48,100,9.15,overcast clouds
656,Sungaipenuh,ID,-2.0833,101.3833,71.98,71,93,3.69,overcast clouds
657,Bonavista,CA,48.6499,-53.1147,42.12,69,8,33.67,clear sky
658,Itaituba,BR,-4.2761,-55.9836,76.3,87,78,2.24,broken clouds
659,Tautira,PF,-17.7333,-149.15,84.22,74,100,20.4,light rain
660,Walvis Bay,NA,-22.9575,14.5053,59.09,94,0,6.91,clear sky
661,Kaeo,NZ,-35.1,173.7833,72.79,54,100,7.54,overcast clouds
662,Leh,IN,34.1667,77.5833,13.57,51,8,3.96,clear sky
663,Tripoli,LY,32.8752,13.1875,58.17,55,5,6.44,clear sky
664,Belmonte,BR,-15.8631,-38.8828,79.3,85,94,13.11,overcast clouds
665,Harper,LR,4.375,-7.7169,78.67,85,86,5.32,overcast clouds
666,Teya,RU,60.3778,92.6267,1.58,93,98,5.84,overcast clouds
667,Srednekolymsk,RU,67.45,153.6833,-18.36,98,99,9.08,overcast clouds
668,Umea,SE,63.8284,20.2597,4.93,85,0,8.05,clear sky
669,Payakumbuh,ID,-0.2202,100.6308,80.06,65,81,3.2,broken clouds
670,Sigli,ID,5.3848,95.9609,80.31,74,98,3.04,overcast clouds
671,Bhandara,IN,21.1667,79.65,63.19,53,26,5.99,scattered clouds
672,Nata,PA,8.3333,-80.5167,74.44,94,100,7.67,overcast clouds
673,Asilah,MA,35.465,-6.0348,48.06,69,0,3.51,clear sky
674,Kinablangan,PH,7.6947,126.5503,84.81,67,86,3.02,overcast clouds
675,Dourbali,TD,11.8091,15.8632,77.95,22,8,13.82,clear sky
676,Sao Mateus,BR,-18.7161,-39.8589,75.0,93,100,5.12,overcast clouds
677,Piet Retief,ZA,-27.0071,30.8132,60.37,96,42,2.82,scattered clouds
678,Huambo,AO,-12.7761,15.7392,58.06,95,100,1.88,overcast clouds
679,Mala,PE,-12.6581,-76.6308,66.7,83,72,7.23,broken clouds
680,Taunggyi,MM,20.7833,97.0333,60.42,68,100,1.59,overcast clouds
681,Zaysan,KZ,47.4667,84.8667,13.6,75,96,2.26,overcast clouds
682,Inta,RU,66.0317,60.1659,10.76,84,100,25.7,light snow
683,Santa Ana,US,33.7456,-117.8678,78.73,71,1,0.0,haze
684,Smithers,CA,54.7804,-127.1743,41.32,70,90,10.36,light rain
685,Amahai,ID,-3.3333,128.9167,85.35,68,96,2.37,overcast clouds
686,Abnub,EG,27.2696,31.1511,64.24,74,87,14.29,overcast clouds
687,Tahoua,NE,14.8888,5.2692,72.12,18,26,12.82,scattered clouds
